query,match_type,impressions,clicks,Currency code,avg_cpc,keyword_group,ctr,opportunity_clicks
pc artificial intelligence,Broad match,1,0,USD,0.0,ai software,0.0,1
ai com app,Broad match,1,0,USD,0.0,ai software,0.0,1
create ai website for free,Broad match,1,0,USD,0.0,ai software,0.0,1
chatbot for coding,Broad match,1,0,USD,0.0,ai software,0.0,1
what is new in ai,Broad match,1,0,USD,0.0,ai software,0.0,1
11 lab ai,Broad match,1,0,USD,0.0,AI code enhancement,0.0,1
writecode,Broad match,1,0,USD,0.0,AI-powered coding,0.0,1
ia para hacer formatos,Broad match,1,0,USD,0.0,AI for data analysis,0.0,1
docterina ai,Broad match,1,0,USD,0.0,ai software,0.0,1
проверка на искусственный интеллект,Broad match,1,0,USD,0.0,AI code enhancement,0.0,1
nvidia ai enterprise,Broad match,1,0,USD,0.0,ai software,0.0,1
artificial intelligence for excel,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
best ai coding generator,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai 官网,Broad match,1,0,USD,0.0,ai software,0.0,1
artificial intelligence algorithms,Broad match,1,0,USD,0.0,ai software,0.0,1
ai chatbot agency,Broad match,1,0,USD,0.0,ai software,0.0,1
ai que cria apresentação de slides,Broad match,1,0,USD,0.0,ai software,0.0,1
latex ai,Broad match,1,0,USD,0.0,ai tools,0.0,1
ia para montar slide,Broad match,1,0,USD,0.0,ai software,0.0,1
eleuther ai's gpt neo,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
coreai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
kajiwoto ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
ia para programacao,Broad match,1,0,USD,0.0,ai software,0.0,1
question making ai,Broad match,1,0,USD,0.0,ai programs,0.0,1
how to make ai projects,Broad match,1,0,USD,0.0,ai software,0.0,1
angular ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ia x,Broad match,1,0,USD,0.0,ai programs,0.0,1
convert code ai,Broad match,1,0,USD,0.0,ai software,0.0,1
ai project ideas,Broad match,1,0,USD,0.0,AI development aid,0.0,1
60 fps ai,Broad match,1,0,USD,0.0,ai tools,0.0,1
generadores de imagenes ia,Broad match,1,0,USD,0.0,ai apps,0.0,1
autopilot ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
inteligencia artificial que crea imagenes,Broad match,1,0,USD,0.0,ai tools,0.0,1
ia frontend,Broad match,1,0,USD,0.0,ai software,0.0,1
ai website code generator,Phrase match,1,0,USD,0.0,coding ai,0.0,1
baypassgpt ai,Broad match,1,0,USD,0.0,ai software,0.0,1
online python ide editor compiler interpreter online python com,Broad match,1,0,USD,0.0,coding ai,0.0,1
labs perplexity ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
تحميل برنامج ذكاء اصطناعي للاندرويد,Phrase match (close variant),1,0,USD,0.0,ai programs,0.0,1
chatgpt code alternative,Broad match,1,0,USD,0.0,ai apps,0.0,1
genai platforms,Broad match,1,0,USD,0.0,AI development tools,0.0,1
al tools,Broad match,1,0,USD,0.0,AI development tools,0.0,1
ai to generate html code,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
ai creating software,Exact match (close variant),1,1,USD,0.1,ai software,1.0,0
invoke ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
humata api,Broad match,1,0,USD,0.0,AI software tools,0.0,1
lummi ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
which tool is capable of generating complex videos from textual prompts,Broad match,1,0,USD,0.0,ai tools,0.0,1
codata ai,Broad match,1,0,USD,0.0,AI for data science,0.0,1
inteligencia artificial para crear contenido gratis,Broad match,1,0,USD,0.0,ai software,0.0,1
black box ai,Phrase match (close variant),1,0,USD,0.0,AI software tools,0.0,1
fireflies alternative,Broad match,1,0,USD,0.0,ai tools,0.0,1
data visualization ai tools,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
nord ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
luma ai alternatives,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
melhor ia para programacao,Broad match,1,0,USD,0.0,ai programs,0.0,1
ai codigo,Broad match,1,0,USD,0.0,ai apps,0.0,1
gen ai hackathon,Broad match,1,0,USD,0.0,AI for data science,0.0,1
gpt pilot,Broad match,1,0,USD,0.0,ai tools,0.0,1
code review automation,Broad match,1,0,USD,0.0,AI coding assistant,0.0,1
ai apply,Broad match,1,0,USD,0.0,ai apps,0.0,1
best erp ai chatbot,Phrase match (close variant),1,0,USD,0.0,ai apps,0.0,1
chatbot testing tools,Broad match,1,2,USD,0.48,ai software,2.0,-1
ai prototype,Broad match,1,0,USD,0.0,ai software,0.0,1
todo sobre la ia,Broad match,1,0,USD,0.0,coding ai,0.0,1
jasmine unit test generator online,Broad match,1,0,USD,0.0,AI unit testing,0.0,1
jetbrains ai assistant activation code github 2023,Phrase match (close variant),1,0,USD,0.0,coding ai,0.0,1
ello ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
react code generator,Broad match,1,0,USD,0.0,AI code writing,0.0,1
openai assistant tools,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai game development tools,Phrase match (close variant),1,1,USD,0.1,ai software,1.0,0
inteligencia artificial excel gratuito,Broad match,1,1,USD,0.22,ai apps,1.0,0
run ai,Broad match,1,0,USD,0.0,ai tools,0.0,1
debugger ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
make bot com,Broad match,1,0,USD,0.0,coding ai,0.0,1
luna labs ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
inteligencia artificial aplicación,Exact match (close variant),1,0,USD,0.0,ai apps,0.0,1
ia node js,Broad match,1,0,USD,0.0,AI for developers,0.0,1
create your chatbot,Broad match,1,0,USD,0.0,coding ai,0.0,1
code will look like,Broad match,1,0,USD,0.0,AI code writing,0.0,1
ai code generator python free,Phrase match (close variant),1,1,USD,0.1,ai software,1.0,0
claude 2 ai,Broad match,1,0,USD,0.0,ai software,0.0,1
create ai model,Broad match,1,0,USD,0.0,coding ai,0.0,1
website ai generated,Broad match,1,0,USD,0.0,AI coding assistant,0.0,1
similar adobe firefly,Broad match,1,1,USD,0.66,ai apps,1.0,0
chatgpt competitive programming,Broad match,1,0,USD,0.0,ai software,0.0,1
er diagram generator ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
criar modelo de ia,Broad match,1,0,USD,0.0,ai apps,0.0,1
copy ai,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
criar banner inteligencia artificial,Broad match,1,0,USD,0.0,ai programs,0.0,1
linux artificial intelligence,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
criar slides inteligencia artificial,Broad match,1,1,USD,0.52,ai software,1.0,0
web builder ai,Broad match,1,0,USD,0.0,ai software,0.0,1
all tools ai,Broad match,1,0,USD,0.0,ai software,0.0,1
ai game maker free,Broad match,1,0,USD,0.0,AI coding assistant,0.0,1
godmod ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
software engineer machine learning,Phrase match (close variant),1,0,USD,0.0,ai software engineer,0.0,1
medical ai tools,Broad match,1,0,USD,0.0,ai software,0.0,1
criador de apresentação ia,Broad match,1,0,USD,0.0,ai software,0.0,1
online python code viewer,Broad match,1,0,USD,0.0,AI coding tools,0.0,1
learn ai tools,Broad match,1,0,USD,0.0,ai software,0.0,1
codium ai,Broad match,1,0,USD,0.0,ai software,0.0,1
net ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
platform similar to chatgpt,Broad match,1,0,USD,0.0,ai software,0.0,1
inteligencia artificial online texto,Broad match,1,0,USD,0.0,AI code documentation,0.0,1
power bi ai tools free,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
create free app without coding,Broad match,1,0,USD,0.0,AI development tools,0.0,1
elevenlabs adam ai voice,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
deepcoder ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
best ppt ai tool,Broad match,1,0,USD,0.0,ai software,0.0,1
free ai image generator similar to midjourney,Broad match,1,0,USD,0.0,ai apps,0.0,1
google copilot,Broad match,1,0,USD,0.0,coding ai,0.0,1
graphics ai,Broad match,1,0,USD,0.0,AI development tools,0.0,1
inteligencia artificial para programar em python,Broad match,1,0,USD,0.0,ai software,0.0,1
aplicaciones para inteligencia artificial gratis,Broad match,1,0,USD,0.0,ai software,0.0,1
tome ai similar,Broad match,1,0,USD,0.0,ai software,0.0,1
flowiseai,Phrase match (close variant),1,0,USD,0.0,AI coding tools,0.0,1
latest development in ai,Broad match,1,0,USD,0.0,ai software,0.0,1
ai storyboard generator from script,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
best llm for coding,Broad match,1,0,USD,0.0,ai programs,0.0,1
spark unit testing scala,Broad match,1,0,USD,0.0,AI unit testing,0.0,1
code quick ai,Broad match,1,0,USD,0.0,ai software,0.0,1
automatic annotation tool free,Broad match,1,0,USD,0.0,AI software tools,0.0,1
mystic ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
code optimization tool,Broad match,1,0,USD,0.0,coding ai,0.0,1
google notebook lm alternative,Broad match,1,0,USD,0.0,ai software,0.0,1
ail tools,Broad match,1,0,USD,0.0,ai software,0.0,1
runway gen 2,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
dotnet ai,Broad match,1,0,USD,0.0,AI development tools,0.0,1
generate test ai,Broad match,1,0,USD,0.0,coding ai,0.0,1
emochi ai,Broad match,1,0,USD,0.0,ai software,0.0,1
stackoverflow ia,Phrase match (close variant),1,0,USD,0.0,ai programs,0.0,1
imagica ai tool,Broad match,1,0,USD,0.0,ai software,0.0,1
leonardo ai free,Broad match,1,0,USD,0.0,ai software,0.0,1
sensity ai,Phrase match (close variant),1,0,USD,0.0,AI software tools,0.0,1
power scaler ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
ai with c++,Broad match,1,0,USD,0.0,ai software,0.0,1
deep seek code,Broad match,1,0,USD,0.0,coding ai,0.0,1
ai ci cd,Broad match,1,0,USD,0.0,ai software,0.0,1
ai assistant software,Phrase match,1,0,USD,0.0,ai software,0.0,1
free coding software,Broad match,1,0,USD,0.0,coding ai,0.0,1
chat gpt para codigos de programacion,Broad match,1,1,USD,0.48,artificial intelligence programming,1.0,0
zzzcode ai,Phrase match (close variant),1,0,USD,0.0,AI for coding,0.0,1
best free ai speech to text,Phrase match (close variant),1,1,USD,0.46,ai tools,1.0,0
use gpt ai,Broad match,1,0,USD,0.0,ai software,0.0,1
www perplexity ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
stammer ai,Broad match,1,0,USD,0.0,ai tools,0.0,1
generative adversarial networks code,Broad match,1,0,USD,0.0,coding ai,0.0,1
ai backend developer,Broad match,1,0,USD,0.0,ai software,0.0,1
ai coding editor,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
web scraping ai,Broad match,1,0,USD,0.0,AI for data analysis,0.0,1
ai troubleshooter,Broad match,1,0,USD,0.0,ai tools,0.0,1
inteligência artificial slide,Broad match,1,0,USD,0.0,ai software,0.0,1
github for ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
runwayml ai,Broad match,1,0,USD,0.0,AI project management,0.0,1
copy any website with ai,Broad match,1,0,USD,0.0,ai tools,0.0,1
ai21,Broad match,1,0,USD,0.0,AI development tools,0.0,1
spindle ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
gpt4 alternatives,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai inteligencia artificial gratis,Broad match,1,0,USD,0.0,ai programs,0.0,1
mixo ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
free code web,Broad match,1,0,USD,0.0,AI code writing,0.0,1
ai like character ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
code copilot alternative,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
codes prota simulator,Broad match,1,0,USD,0.0,AI coding tools,0.0,1
umata ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
ai control net,Broad match,1,0,USD,0.0,ai programs,0.0,1
ai free app,Phrase match,1,0,USD,0.0,ai apps,0.0,1
free online generative ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
amazon codewhisperer,Phrase match (close variant),1,0,USD,0.0,coding ai,0.0,1
ai ui ux generator,Broad match,1,0,USD,0.0,ai apps,0.0,1
ux ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
vision models ai,Broad match,1,0,USD,0.0,ai software,0.0,1
aiworks,Broad match,1,0,USD,0.0,ai software,0.0,1
insightquant ai,Broad match,1,0,USD,0.0,ai software,0.0,1
arduino programming ai,Broad match,1,0,USD,0.0,ai software,0.0,1
vizi ai,Broad match,1,0,USD,0.0,AI development tools,0.0,1
ia power point,Broad match,1,0,USD,0.0,ai software,0.0,1
ubuntu ai assistant,Broad match,1,0,USD,0.0,ai software,0.0,1
langchain4j,Broad match,1,0,USD,0.0,AI development tools,0.0,1
starcoder,Broad match,1,0,USD,0.0,coding ai,0.0,1
prompt engineering for code generation,Broad match,1,0,USD,0.0,ai engineer,0.0,1
excel vba code generator ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
crear una app con ia,Broad match,1,0,USD,0.0,ai apps,0.0,1
copilot programming,Broad match,1,0,USD,0.0,ai software,0.0,1
ai creates code,Broad match,1,1,USD,0.1,ai software,1.0,0
inteligencia artificial que faz trabalho,Broad match,1,0,USD,0.0,AI for developers,0.0,1
ai power point,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
искусственный интеллект создать сайт,Broad match,1,0,USD,0.0,ai programs,0.0,1
create python code,Broad match,1,0,USD,0.0,AI code writing,0.0,1
runwayml runwayml,Broad match,1,0,USD,0.0,AI software tools,0.0,1
inteligências artificiais grátis,Broad match,1,0,USD,0.0,ai programs,0.0,1
próceres ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
langsmith,Broad match,1,0,USD,0.0,AI development tools,0.0,1
best python gpt,Broad match,1,0,USD,0.0,coding ai,0.0,1
free ai program generator,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
rasa ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
deepblock,Broad match,1,0,USD,0.0,AI software tools,0.0,1
cms ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
visual studio code editor,Broad match,1,0,USD,0.0,AI coding assistant,0.0,1
yapay zeka kod yazdırma,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
rfp ai,Broad match,1,0,USD,0.0,ai software,0.0,1
controllino ai,Broad match,1,0,USD,0.0,ai programs,0.0,1
افضل موقع للذكاء الاصطناعي مجاني,Broad match,1,1,USD,0.21,ai tools,1.0,0
ia criar apresentação slides,Broad match,1,0,USD,0.0,ai software,0.0,1
programa de codigo,Broad match,1,0,USD,0.0,ai software,0.0,1
ai vba,Broad match,1,0,USD,0.0,artificial intelligence programming,0.0,1
generadores de ia,Broad match,1,0,USD,0.0,ai software,0.0,1
free vscode copilot,Broad match,1,0,USD,0.0,ai software,0.0,1
game app creator,Broad match,1,0,USD,0.0,AI game development,0.0,1
ai generative fill online,Broad match,1,0,USD,0.0,ai software,0.0,1
how to make an artificial intelligence,Broad match,1,0,USD,0.0,ai software,0.0,1
eli5 ai,Broad match,1,0,USD,0.0,ai software,0.0,1
ai для программирования,Broad match,1,0,USD,0.0,ai programs,0.0,1
ideogram ai similar,Broad match,1,0,USD,0.0,ai apps,0.0,1
ia images,Broad match,1,0,USD,0.0,ai software,0.0,1
chapple ai,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
ai tool for exam,Broad match,1,0,USD,0.0,ai software,0.0,1
low code app development environment,Broad match,1,0,USD,0.0,AI code writing,0.0,1
create chatbot,Broad match,1,0,USD,0.0,coding ai,0.0,1
otto scratch ai,Broad match,1,0,USD,0.0,artificial intelligence programming,0.0,1
webdesign ai,Broad match,1,0,USD,0.0,AI development tools,0.0,1
clone website ai,Broad match,1,0,USD,0.0,ai tools,0.0,1
tolify ia,Broad match,1,0,USD,0.0,AI development tools,0.0,1
tools ai codelinters,Phrase match (close variant),1,0,USD,0.0,coding ai,0.0,1
github copilot web,Broad match,1,0,USD,0.0,ai software,0.0,1
ki für code,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ia para windows,Broad match,1,0,USD,0.0,ai apps,0.0,1
ai tools for developer productivity,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai job,Broad match,1,0,USD,0.0,ai engineer,0.0,1
verdi ai,Broad match,1,0,USD,0.0,ai software,0.0,1
inteligencia artificial para programación,Broad match,1,1,USD,0.24,ai software,1.0,0
aomni,Broad match,1,0,USD,0.0,ai tools,0.0,1
github copilot workspace,Broad match,1,0,USD,0.0,AI for developers,0.0,1
application de l ia,Exact match (close variant),1,0,USD,0.0,ai apps,0.0,1
webflow ai,Phrase match (close variant),1,1,USD,0.39,AI software tools,1.0,0
chatbase ia,Broad match,1,0,USD,0.0,ai software,0.0,1
ai for app development,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
deploy ai model,Broad match,1,0,USD,0.0,AI for data science,0.0,1
api wit ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
code pilot,Phrase match (close variant),1,0,USD,0.0,coding ai,0.0,1
ai free app,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
train ai,Broad match,1,0,USD,0.0,AI code learning,0.0,1
rpa gen ai,Broad match,1,0,USD,0.0,artificial intelligence programming,0.0,1
analyze image ai,Broad match,1,0,USD,0.0,AI for data analysis,0.0,1
ai to generate frontend code,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
job bot ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
how to learn coding,Broad match,1,0,USD,0.0,AI code learning,0.0,1
ai auto code,Phrase match (close variant),1,1,USD,0.29,ai software,1.0,0
deep node ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai tools for youtube automation,Broad match,1,0,USD,0.0,ai tools,0.0,1
wireframe builder ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
gpt react designer,Broad match,1,0,USD,0.0,ai software,0.0,1
generador de codigo ia,Broad match,1,0,USD,0.0,coding ai,0.0,1
ai resumen,Broad match,1,0,USD,0.0,ai apps,0.0,1
ia programming,Broad match,1,0,USD,0.0,ai software,0.0,1
aibuild,Broad match,1,0,USD,0.0,ai software,0.0,1
superface,Broad match,1,0,USD,0.0,ai apps,0.0,1
game making software free,Broad match,1,0,USD,0.0,AI game development,0.0,1
software documentation tools,Broad match,1,0,USD,0.0,AI in project planning,0.0,1
app de ia,Broad match,1,0,USD,0.0,ai apps,0.0,1
asm ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
openai gratis,Broad match,1,0,USD,0.0,AI software tools,0.0,1
ai call assistant,Broad match,1,0,USD,0.0,AI coding assistant,0.0,1
agi ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
openai projects github,Broad match,1,0,USD,0.0,coding ai,0.0,1
site ai,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
software para ia,Exact match (close variant),1,0,USD,0.0,ai software,0.0,1
html gui builder,Broad match,1,0,USD,0.0,AI code writing,0.0,1
json data ia,Broad match,1,0,USD,0.0,AI for data analysis,0.0,1
ai voice with expression,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
claude free,Broad match,1,0,USD,0.0,ai apps,0.0,1
postbot,Broad match,1,0,USD,0.0,AI development tools,0.0,1
ai for render,Broad match,1,0,USD,0.0,ai software,0.0,1
lightning ai,Phrase match (close variant),1,0,USD,0.0,AI software tools,0.0,1
best gpt for code,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
dall e 2 openai,Broad match,1,0,USD,0.0,ai software,0.0,1
ai tool hunt,Phrase match (close variant),1,0,USD,0.0,AI software tools,0.0,1
codebuddy ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
powered by ai,Broad match,1,0,USD,0.0,ai software,0.0,1
gerador de imagens inteligência artificial gratuito,Broad match,1,1,USD,0.27,ai apps,1.0,0
python program,Broad match,1,0,USD,0.0,AI code enhancement,0.0,1
ai website developer free,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
